Frequency   Amplitude
5149.68	0.182701
5149.63	0.182594
5199.80	0.174949
5199.62	0.175036
5199.67	0.174857
5250.04	0.167102
5249.62	0.167066
5250.28	0.167127
5300.04	0.159298
5300.12	0.159218
5299.57	0.159289
5349.94	0.151320
5349.64	0.151353
5349.73	0.151348
5349.86	0.151445
5400.00	0.143497
5400.01	0.143528
5399.65	0.143583
5449.80	0.135589
5449.34	0.135664
5449.87	0.135625
5500.47	0.127804
5500.11	0.127802
5499.51	0.127921
5500.21	0.127837
5549.59	0.120102
5549.25	0.120218
5549.15	0.120209
5599.87	0.112475
5599.83	0.112451
5600.46	0.112444
5650.34	0.104899
5649.54	0.104862
5650.06	0.104912
5650.50	0.104980
5699.82	0.097550
5699.53	0.097642
5699.80	0.097616
5748.60	0.090542
5749.61	0.090528
5749.21	0.090457
5800.16	0.083693
5800.10	0.083653
5799.65	0.083731
5799.76	0.083708
5850.27	0.077354
5850.18	0.077369
5849.97	0.077249
5902.06	0.071478
5899.81	0.071614
5899.50	0.071461
5950.22	0.066354
5950.35	0.066235
5948.41	0.066353
5950.43	0.066391
5999.30	0.062026
5998.50	0.061979
6000.33	0.062021
6050.49	0.058688
6050.07	0.058676
6050.86	0.058708
6099.85	0.056610
6099.62	0.056584
6098.81	0.056615
6148.69	0.055692
6149.57	0.055827
6150.68	0.055887
6151.14	0.055869
6199.10	0.056371
6200.85	0.056368
6200.70	0.056363
6249.81	0.058273
6250.86	0.058210
6249.60	0.058168
6299.83	0.061053
6300.27	0.061009
6299.92	0.061103
6299.78	0.061091
6350.51	0.064856
6350.18	0.064922
6349.76	0.064984
6399.31	0.069617
6399.57	0.069551
6399.29	0.069605
6448.74	0.074874
6449.45	0.074938
6449.91	0.074771
6449.87	0.074839
6500.29	0.080558
6500.21	0.080551
6499.53	0.080650
6549.78	0.086608
6549.43	0.086657
6548.74	0.086599
6599.84	0.092621
6599.26	0.092663
6599.97	0.092682
6599.56	0.092755
6650.01	0.099088
6650.03	0.098998
6650.09	0.099041
6699.49	0.105486
6699.36	0.105522
6699.26	0.105439
6749.90	0.111879
6750.00	0.111939
6750.03	0.111963
6799.75	0.118493
6800.18	0.118412
6799.92	0.118438
6799.63	0.118399
6849.76	0.124905
6850.14	0.124764
6849.77	0.124856
6899.97	0.131272
6899.81	0.131389
6899.93	0.131432
6949.56	0.137886
6949.67	0.137895
6949.79	0.137865
6949.98	0.137831
7000.01	0.144281
6999.24	0.144328
6999.68	0.144256
7050.29	0.150629
7049.92	0.150686
7049.64	0.150554
7099.85	0.156858
7099.71	0.156824
7099.70	0.156888
7099.65	0.156836
7149.70	0.163088
7150.15	0.163004
7150.23	0.163058
7199.80	0.169150
7199.90	0.169228
7199.71	0.169178
7249.89	0.175049
7249.20	0.175151
7249.56	0.175145
7249.80	0.175093
7299.94	0.180803
7300.00	0.180911
7299.61	0.180894
7350.35	0.186761
7349.74	0.186689
7350.13	0.186724
7399.41	0.192318
7399.80	0.192367
7399.58	0.192337
7449.83	0.197960
7449.70	0.197893
7449.90	0.197942
7449.95	0.197980
7499.63	0.203341
7499.47	0.203363
7499.69	0.203449
7549.75	0.208601
7550.21	0.208700
7549.72	0.208766
7599.87	0.213893
7599.80	0.214028
7599.70	0.213953
7599.87	0.214024
7649.82	0.219130
7649.98	0.219130
7649.74	0.219293
7699.82	0.224228
7699.94	0.224183
7700.08	0.224135
7749.57	0.229071
7749.67	0.229092
7749.61	0.229065
7749.77	0.229173
7799.69	0.233967
7800.05	0.233937
7800.00	0.233950
7849.80	0.238585
7849.87	0.238651
7849.84	0.238660
7900.12	0.243412
7899.60	0.243447
7899.82	0.243513
7899.81	0.243349
7949.92	0.247876
7949.84	0.247860
7949.48	0.247941
7999.92	0.252256
7999.85	0.252321
7999.75	0.252212
8049.41	0.256547
8049.71	0.256542
8049.91	0.256526
8049.55	0.256559
8099.97	0.260799
8099.59	0.260812
8099.59	0.260658
8149.74	0.264854
8149.80	0.264830
8149.61	0.264785
8200.25	0.268884
8199.66	0.268817
8199.78	0.268900
8249.90	0.272933
8249.77	0.272742
8250.02	0.272863
8249.76	0.272777
8299.77	0.276605
8299.64	0.276669
8299.69	0.276731
8349.69	0.280290
8349.80	0.280351
8349.79	0.280249
8399.82	0.283986
8399.62	0.283927
8399.85	0.283883
8399.92	0.284037
8450.04	0.287537
8449.76	0.287433
8449.74	0.287467
8499.68	0.290933
8499.77	0.291061
8499.92	0.291010
8549.65	0.294426
8549.91	0.294435
8549.65	0.294444
8549.85	0.294379
8599.89	0.297817
8599.94	0.297775
8599.83	0.297880
8649.76	0.300875
8649.89	0.301053
8649.84	0.301053
8699.76	0.304134
8699.86	0.304022
8700.02	0.304149
8749.93	0.307136
8749.69	0.307304
8749.73	0.307378
8749.80	0.307220
8799.74	0.310345
8799.91	0.310345
8799.92	0.310204
8849.60	0.313222
8849.84	0.313145
8849.89	0.313244
8899.77	0.316001
8899.71	0.316115
8900.12	0.315954
8899.73	0.316087
8949.70	0.319029
8949.92	0.318792
8949.60	0.318839
8999.67	0.321521
8999.70	0.321512
8999.80	0.321577
9049.76	0.324264
9049.88	0.324218
9049.69	0.324203
9049.88	0.324211
9099.84	0.326874
9099.46	0.326784
9099.90	0.326977
9149.82	0.329448
9149.76	0.329545
9149.56	0.329334
9199.72	0.331863
9199.86	0.331892
9199.93	0.331792
9199.77	0.332013
9249.90	0.334350
9249.92	0.334335
9249.97	0.334415
9299.86	0.336855
9299.81	0.336820
9299.75	0.336734
9349.74	0.339115
9349.81	0.339125
9349.81	0.339057
9399.84	0.341435
9399.75	0.341251
9399.79	0.341382
9399.92	0.341510
9449.64	0.343491
9449.60	0.343610
9449.92	0.343728
9499.98	0.345826
9499.61	0.345828
9499.86	0.345855
9549.75	0.347907
9549.76	0.347780
9549.74	0.348139
9549.65	0.347774
9599.75	0.349957
9599.76	0.350061
9599.66	0.350230
9649.82	0.352024
9649.80	0.351996
9649.83	0.352180
9699.51	0.354152
9699.47	0.354039
9699.56	0.353974
9699.87	0.353919
9749.86	0.355956
9749.77	0.355893
9749.82	0.355876
9799.68	0.357847
9799.76	0.357826
9799.72	0.358026
9849.81	0.359790
9849.89	0.359678
9849.91	0.359719
9849.79	0.359588
9899.76	0.361501
9899.76	0.361493
9899.68	0.361525
9949.73	0.363237
9949.91	0.363395
9949.44	0.363323
9999.94	0.365043
9999.63	0.364985
9999.66	0.365145
10050.00	0.366684
10049.70	0.366839
10050.10	0.366727
10050.00	0.366854
10099.80	0.368316
10099.90	0.368361
10099.80	0.368445
10149.60	0.370132
10149.70	0.370134
10149.60	0.370074
10199.80	0.371741
10200.00	0.371583
10199.70	0.371627
10199.70	0.371598
10250.00	0.373112
10249.90	0.373262
10249.70	0.373219
10299.80	0.374822
10300.00	0.374880
10299.90	0.374693
10349.80	0.376215
10349.60	0.376258
10349.50	0.376200
10349.80	0.376323
10399.70	0.377748
10399.70	0.377952
10399.80	0.377645
10449.70	0.379243
10449.90	0.379155
10449.60	0.379222
10499.70	0.380390
10499.80	0.380448
10499.60	0.380642
10499.80	0.380657
10549.90	0.382122
10549.80	0.381939
10549.60	0.382046
10599.80	0.383222
10599.70	0.383270
10599.80	0.383228
10649.70	0.384532
10649.80	0.384510
10649.80	0.384789
10649.70	0.384640
10699.70	0.386025
10699.70	0.385931
10699.70	0.385949
10749.80	0.387235
10750.00	0.387176
10749.80	0.387241
10799.90	0.388451
10799.70	0.388376
10800.00	0.388348
10799.70	0.388408
10849.80	0.389728
10849.60	0.389697
10849.60	0.389741
10899.60	0.390858
10899.90	0.390714
10900.00	0.390803
10949.80	0.391913
10950.00	0.391821
10949.70	0.392110
10999.50	0.393183
10999.70	0.393075
10999.80	0.393063
11000.00	0.393183
11049.70	0.394228
11049.50	0.394163
11049.70	0.394320
11099.80	0.395535
11099.80	0.395438
11100.00	0.395522
11149.90	0.396445
11149.90	0.396604
11149.80	0.396443
11149.50	0.396379
11199.80	0.397421
11199.70	0.397589
11199.80	0.397495
11249.90	0.398553
11249.60	0.398573
11249.80	0.398477
11299.70	0.399564
11299.60	0.399450
11299.60	0.399534
11349.80	0.400591
11349.90	0.400703
11349.80	0.400439
11349.70	0.400568
11399.90	0.401729
11399.80	0.401524
11399.70	0.401527
11449.90	0.402598
11449.90	0.402502
11449.80	0.402539
11499.80	0.403608
11499.50	0.403537
11499.60	0.403372
11499.70	0.403490
11549.80	0.404493
11549.90	0.404480
11549.80	0.404520
11599.80	0.405307
11600.00	0.405503
11599.70	0.405367
11649.60	0.406295
11649.60	0.406278
11649.70	0.406150
11649.70	0.406274
11699.50	0.407102
11699.70	0.407273
11700.00	0.407132
11749.60	0.407792
11749.70	0.408025
11749.60	0.407971
11799.70	0.408797
11799.60	0.408729
11799.70	0.408813
11799.70	0.408777
11849.90	0.409728
11849.90	0.409759
11849.80	0.409590
11899.70	0.410408
11899.80	0.410438
11900.00	0.410429
11949.80	0.411288
11949.70	0.411227
11949.90	0.411180
11999.80	0.412036
12000.20	0.412160
11999.80	0.411980
12000.00	0.412143
12049.70	0.412908
12049.70	0.412832
12049.90	0.412922
12099.80	0.413879
12099.60	0.413544
12099.70	0.413549
12149.80	0.414439
12149.80	0.414301
12149.50	0.414288
12149.70	0.414322
12199.80	0.415022
12199.60	0.415132
12199.80	0.415152
12249.90	0.415922
12249.80	0.415840
12249.90	0.415858
12299.80	0.416580
12299.60	0.416562
12299.90	0.416602
12299.90	0.416676
12349.90	0.417350
12349.70	0.417276
12349.70	0.417174
12399.80	0.417772
12399.70	0.417960
12399.90	0.417859
12449.70	0.418622
12449.60	0.418509
12449.80	0.418679
12449.50	0.418666
12499.70	0.419266
12499.60	0.419580
12499.80	0.419414
12549.70	0.419878
12549.50	0.420117
12549.80	0.419949
12599.70	0.420737
12600.10	0.420541
12599.70	0.420610
12649.60	0.421270
12649.60	0.421170
12649.60	0.421316
12649.60	0.421223
12699.80	0.421897
12699.70	0.421721
12699.80	0.421710
12749.50	0.422498
12749.70	0.422524
12749.80	0.422479
12799.60	0.423152
12799.60	0.423040
12799.60	0.422857
12799.60	0.422899
12849.90	0.423608
12849.80	0.423826
12849.80	0.423759
12899.60	0.424309
12899.60	0.424212
12899.50	0.424232
12949.80	0.424979
12949.80	0.424698
12949.70	0.424803
12949.60	0.424947
12999.70	0.425373
12999.70	0.425420
12999.80	0.425369
13049.90	0.425932
13049.70	0.425948
13049.70	0.425954
13099.60	0.426588
13099.70	0.426585
13099.60	0.426546
13099.50	0.426406
13149.60	0.426929
13149.50	0.426923
13149.90	0.427070
13199.70	0.427653
13199.70	0.427389
13199.70	0.427614
13249.70	0.428158
13249.80	0.428128
13249.60	0.428153
13249.50	0.427856
13299.90	0.428663
13299.80	0.428621
13299.70	0.428626
13349.70	0.429009
13349.70	0.429144
13349.70	0.428923
13399.90	0.429600
13399.80	0.429394
13399.80	0.429552
13449.50	0.430166
13449.70	0.430072
13449.80	0.430080
13449.60	0.430063
13499.70	0.430462
13499.80	0.430724
13499.80	0.430395
13549.70	0.430812
13549.70	0.430799
13549.60	0.430986
13599.70	0.431537
13599.60	0.431428
13599.70	0.431374
13599.80	0.431477
13650.00	0.431891
13649.80	0.431848
13649.70	0.431993
13699.60	0.432354
13699.50	0.432543
13699.80	0.432465
13749.60	0.433020
13749.60	0.433091
13749.60	0.432829
13749.70	0.432921
13799.60	0.433544
13799.70	0.433324
13799.80	0.433377
13849.80	0.433855
13849.80	0.433715
13849.90	0.433847
13899.80	0.434211
13899.40	0.434085
13899.50	0.434247
13899.70	0.434276
13949.70	0.434597
13949.80	0.434694
13949.40	0.434638
14000.00	0.435075
13999.80	0.435090
13999.80	0.435135
14049.90	0.435453
14049.70	0.435592
14049.70	0.435491
14064.70	0.435631
14099.80	0.435788
14099.80	0.436007
14099.90	0.435837
14149.60	0.436305
14149.70	0.436357
14149.80	0.436304
14199.60	0.436684
14199.70	0.436564
14199.90	0.436742
14249.80	0.437130
14249.70	0.437156
14249.50	0.436993
14249.60	0.436926
14299.80	0.437444
14299.90	0.437400
14299.90	0.437316
